Geneid	Br7_1_SG
SOX18	0
TCEA2	0
RGS19	88
MIR6813	0
OPRL1	12
LKAAEAR1	0
NPBWR2	0
MYT1	0
PCMTD2	40
LINC00266-1	0
CDH4-2	0
MIR1257-2	0
TAF4-2	0
OPRL1-2	0
NPBWR2-2	0
MYT1-2	0
PCMTD2-2	0
KCNQ2-2	0
LOC102724184	0
LOC102723996	0
LOC102724023	18
LOC102724132	0
LOC101928576	0
LOC102724159	5
LOC102724200	0
LOC102724219	0
LOC102724334	0
LOC102724354	0
LOC102724385	0
LOC102724370	0
LOC102724398	0
LOC102724411	0
LOC102724428	0
LOC102724441	0
LOC102724560	0
LOC102724594	0
LOC102724583	0
LOC102724636	0
LOC102724652	0
LOC101927669	0
LOC102724843	0
LOC102724951	0
LOC102723360	0
LOC102723553	0
LOC102723451	0
LOC102723475	0
LOC102723570	0
LOC102723584	0
LOC102723603	0
MIR3648	0
MIR3687	0
LOC101927615	0
TEKT4P2	0
LOC101930100	0
LOC101927345	0
MGC39584	0
BAGE2	0
TPTE	3
ANKRD30BP2	0
MIR3156-3	0
LOC102724188	0
POTED	0
MIR3118-5	0
LOC441956	0
MIR8069	0
C21orf15	1
ANKRD20A11P	21
LIPI	0
RBM11	0
ABCC13	0
HSPA13	20
SAMSN1	66
SAMSN1-AS1	0
LOC388813	0
NRIP1	13
LOC101927745	0
USP25	8
LINC00478	0
MIR99A	0
MIRLET7C	0
MIR125B2	0
C21orf37	0
TRNAG27	0
CXADR	53
BTG3	31
C21orf91-OT1	0
C21orf91	37
CHODL-AS1	0
LOC102724267	0
CHODL	0
TMPRSS15	0
AL109763.2	0
MIR548X	0
LINC00320	0
NCAM2	0
LINC00317	0
AP000475.2	0
AP000472.2	0
LINC00308	0
MIR6130	0
D21S2088E	0
AP000469.2	0
LOC339622	0
LINC00158	0
MIR155HG	1
MIR155	0
LINC00515	0
MRPL39	2
JAM2	0
ATP5J	90
GABPA	16
APP	85
LOC102724317	0
LOC100996571	0
CYYR1	0
ADAMTS1	0
ADAMTS5	14
MIR4759	0
LOC102724355	0
LINC00113	0
LINC00314	0
LOC284825	0
LOC101927973	0
LOC101930580	2
LOC101928011	0
LINC00161	0
LOC102724420	0
N6AMT1	1
LTN1	55
RWDD2B	19
USP16	63
CCT8	151
MAP3K7CL	13
LINC00189	0
BACH1	42
GRIK1	0
GRIK1-AS2	0
GRIK1-AS1	0
CLDN17	0
LINC00307	0
CLDN8	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP23-1	0
KRTAP13-2	0
MIR4327	0
KRTAP13-1	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP15-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP22-2	0
KRTAP6-3	0
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	0
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP21-3	0
KRTAP21-2	0
KRTAP21-1	0
KRTAP8-1	0
KRTAP7-1	10
KRTAP11-1	0
KRTAP19-8	0
TIAM1	7
LOC150051	0
LOC102724449	0
SOD1	320
SCAF4	9
HUNK	0
LINC00159	0
MIS18A	0
MRAP	0
URB1	0
SNORA80	0
C21orf119	0
EVA1C	104
TCP10L	0
C21orf59	29
SYNJ1	40
PAXBP1-AS1	1
PAXBP1	16
C21orf49	0
C21orf62	6
LOC102724502	0
OLIG2	0
LINC00945	0
OLIG1	0
LOC102723612	0
AP000289.6	0
C21orf54	0
IFNAR2	97
IL10RB-AS1	0
IL10RB	61
IFNAR1	193
IFNGR2	328
TMEM50B	94
DNAJC28	0
GART	2
SON	335
MIR6501	2
DONSON	1
CRYZL1	0
ITSN1	12
ATP5O	183
LINC00649	46
LOC400863	0
LOC101928126	0
MRPS6	41
SLC5A3	44
LINC00310	0
KCNE2	0
SMIM11	0
C21orf140	0
LOC388820	0
LOC101928182	0
KCNE1	0
RCAN1	0
CLIC6	0
LINC00160	0
AP000330.8	0
RUNX1	14
LOC102724584	28
LOC101928240	0
RUNX1-IT1	13
LOC100506403	0
MIR802	0
LOC101928269	0
AP000688.8	0
SETD4	15
AP000688.14	26
CBR1	110
CBR3-AS1	1
CBR3	0
DOPEY2	1
LOC102724619	0
MORC3	20
LOC102724630	0
CHAF1B	0
CLDN14	0
SIM2	1
HLCS	14
RIPPLY3	1
PIGP	8
TTC3	88
TTC3-AS1	0
DSCR9	0
DSCR3	31
DYRK1A	79
KCNJ6	0
LOC101928368	0
DSCR4	0
DSCR8	0
DSCR10	0
KCNJ15	0
LOC102724678	0
ERG	0
LINC00114	0
ETS2	307
LOC101928398	0
FLJ45139	0
AF064858.7	0
LOC102724740	0
PSMG1	34
BRWD1	93
BRWD1-IT2	0
BRWD1-AS1	0
HMGN1	29
WRB	0
LCA5L	2
LOC102724757	19
SH3BGR	1
MIR6508	0
B3GALT5	0
C21orf88	0
LOC102724786	0
IGSF5	0
PCP4	0
DSCAM	0
MIR4760	0
DSCAM-AS1	0
DSCAM-IT1	0
LINC00323	0
MIR3197	0
BACE2	5
PLAC4	29
FAM3B	0
MX2	54
MX1	17
TMPRSS2	64
LINC00111	0
LINC00479	0
LINC00112	0
RIPK4	0
MIR6814	0
LOC102724800	0
PRDM15	13
C2CD2	0
ZBTB21	6
ZNF295-AS1	0
UMODL1	0
C21orf128	0
ABCG1	53
TFF3	99
TFF2	0
TFF1	165
LOC101930249	18
TMPRSS3	5
UBASH3A	0
RSPH1	10
SLC37A1	112
LOC101928212	1
LOC101930460	0
LOC101928233	0
LOC101928255	0
PDE9A	3
LOC101928284	0
LOC101928311	0
WDR4	0
NDUFV3	15
MIR5692B	0
PKNOX1	2
CBS	0
U2AF1	2
LOC101928369	0
CRYAA	0
LINC00322	0
LOC101928399	0
FLJ41733	0
SIK1	0
LOC102723371	0
LINC00319	0
LINC00313	0
LOC102723380	0
HSF2BP	0
MIR6070	0
RRP1B	0
PDXK	64
CSTB	122
RRP1	3
LOC284837	0
AGPAT3	41
TRAPPC10	15
PWP2	0
C21orf33	0
LOC101928533	0
ICOSLG	0
DNMT3L	0
AIRE	0
PFKL	130
C21orf2	0
TRPM2	68
TRPM2-AS	0
LRRC3-AS1	0
LRRC3	0
LRRC3DN	0
LOC100505727	0
TSPEAR	0
TSPEAR-AS1	0
C21orf90	0
KRTAP10-1	0
KRTAP10-2	0
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP12-4	0
KRTAP12-3	0
KRTAP12-2	0
KRTAP12-1	0
KRTAP10-12	0
UBE2G2	153
LOC101928689	0
SUMO3	223
PTTG1IP	428
ITGB2	1402
ITGB2-AS1	49
C21orf67	0
FAM207A	6
LINC00163	0
LINC00162	0
SSR4P1	0
ADARB1	7
LOC102723476	0
POFUT2	10
LOC642852	0
LOC102723489	0
LINC00316	0
LOC101928745	0
COL18A1	6
COL18A1-AS2	0
COL18A1-AS1	0
MIR6815	0
LOC101928717	4
SLC19A1	62
AL592528.1	0
PCBP3	0
LOC101928796	0
COL6A1	0
COL6A2	0
FTCD	0
SPATC1L	0
LOC102723554	25
LSS	52
MCM3AP-AS1	5
LOC101928862	10
MCM3AP	35
YBEY	33
C21orf58	17
PCNT	3
DIP2A	104
DIP2A-IT1	0
S100B	0
PRMT2	76
LINC00308-2	0
PAXBP1-2	0
C21orf49-2	0
C21orf62-2	0
IFNGR2-2	0
TMEM50B-2	0
DNAJC28-2	0
GART-2	0
FTCD-2	0
SPATC1L-2	0
LOC102723554-2	0
LSS-2	0
BTG3-2	0
LOC100134423	0
LOC102723780	0
LOC102723769	0
LOC101930531	0
OR11H1	0
POTEH	0
LOC102723734	0
LOC101929674	0
LOC102723957	0
CCT8L2	0
TPTEP1	1
ANKRD62P1-PARP4P3	0
LOC101929350	0
XKR3	0
HSFY1P1	0
GAB4	0
CECR7	0
IL17RA	142
CECR6	43
LOC100996342	0
CECR5	184
CECR5-AS1	7
CECR1	202
CECR3	0
CECR2	0
SLC25A18	0
AC004019.13	0
ATP6V1E1	69
BCL2L13	64
BID	178
MIR3198-1	8
LINC00528	2
MICAL3	0
LOC101929396	0
MIR648	0
FLJ41941	3
PEX26	0
LOC101929426	1
TUBA8	12
USP18	0
LOC102723783	0
LOC100996415	0
LOC102723857	0
FAM230A	0
LOC102724107	0
LOC100996401	0
TMEM191B	0
PI4KAP1	0
RIMBP3	0
LOC642643	0
GGT3P	0
LOC102724123	0
LOC101929738	0
DGCR6	0
PRODH	0
DGCR5	0
LOC100996369	0
LOC100506454	0
DGCR9	0
DGCR10	0
DGCR2	18
DGCR11	0
DGCR14	0
TSSK2	0
GSC2	0
LOC100652736	0
SLC25A1	91
CLTCL1	2
HIRA	7
MRPL40	46
C22orf39	30
UFD1L	30
CDC45	0
CLDN5	0
LINC00895	0
SEPT5	45
SEPT5-GP1BB	56
GP1BB	11
TBX1	0
GNB1L	23
C22orf29	65
TXNRD2	62
KIAA1652	0
COMT	208
MIR4761	15
ARVCF	1
TANGO2	75
MIR185	0
DGCR8	2
MIR3618	0
MIR1306	0
TRMT2A	158
MIR6816	0
RANBP1	56
ZDHHC8	0
LOC388849	0
LOC284865	0
LINC00896	0
RTN4R	0
MIR1286	0
DGCR6L	67
LOC101927859	0
USP41	0
ZNF74	3
SCARF2	0
KLHL22	0
LOC101928824	1
MED15	40
POM121L4P	0
TMEM191A	1
PI4KA	27
SERPIND1	0
SNAP29	31
CRKL	128
LOC101928891	43
AIFM3	20
LZTR1	0
THAP7	4
THAP7-AS1	17
TUBA3FP	0
P2RX6	0
SLC7A4	48
MIR649	0
P2RX6P	0
LOC400891	0
BCRP2	0
FAM230B	0
GGT2	0
LOC102724405	0
POM121L8P	0
LOC100996335	0
RIMBP3B	0
HIC2	0
LOC100996337	0
TMEM191C	0
PI4KAP2	0
RIMBP3C	0
UBE2L3	64
YDJC	58
CCDC116	0
SDF2L1	113
MIR301B	0
MIR130B	0
LOC102724248	0
PPIL2	6
YPEL1	1
MAPK1	39
PPM1F	36
TOP3B	0
PRAMENP	0
LOC102724653	0
VPREB1	0
BMS1P20	21
ZNF280B	0
ZNF280A	0
PRAME	0
LOC648691	0
POM121L1P	0
GGTLC2	0
MIR650	0
LOC102724638	0
IGLL5	0
RTDR1	0
GNAZ	0
RAB36	0
BCR	0
FBXW4P1	0
LOC102724679	0
CES5AP1	0
ZDHHC8P1	0
LOC102724695	0
LOC101929374	0
AP000345.1	0
LOC102724741	0
PCAT14	0
IGLL1	0
LOC102724759	0
C22orf43	0
GUSBP11	25
RGL4	6
ZNF70	0
VPREB3	0
C22orf15	1
CHCHD10	18
MMP11	0
SMARCB1	15
DERL3	0
SLC2A11	18
LOC284889	224
MIF	224
GSTT2B	0
DDTL	28
DDT	28
GSTT2	0
GSTTP1	0
CABIN1	154
SUSD2	0
GGT5	0
POM121L9P	0
SPECC1L-ADORA2A	43
SPECC1L	15
ADORA2A	35
ADORA2A-AS1	59
UPB1	0
GUCD1	208
SNRPD3	157
GGT1	0
FAM211B	0
BCRP3	0
POM121L10P	0
PIWIL3	1
TOP1P2	0
SGSM1	2
TMEM211	0
KIAA1671	16
LOC100128531	0
CRYBB3	0
CRYBB2	0
IGLL3P	0
LOC101928049	0
LOC100652901	0
LRP5L	1
LOC102724336	0
CRYBB2P1	19
MIR6817	0
LOC100996404	0
ADRBK2	59
MYO18B	0
LOC102724801	0
SEZ6L	86
ASPHD2	0
HPS4	52
SRRD	0
TFIP11	53
LOC100507599	0
TPST2	9
MIR548J	0
CRYBB1	0
CRYBA4	0
MIAT	5
LOC102724827	0
RP1-90L6.2	0
LOC102724864	0
LOC284898	0
LOC100507657	0
LOC102724900	0
MN1	46
PITPNB	130
TTC28-AS1	1
MIR3199-1	0
MIR3199-2	0
TTC28	12
MIR5739	0
LOC101929594	0
CHEK2	0
HSCB	20
CCDC117	1
XBP1	1452
ZNRF3	5
ZNRF3-AS1	0
C22orf31	0
KREMEN1	0
LOC102724925	0
LOC101929638	0
EMID1	0
RHBDD3	0
EWSR1	263
GAS2L1	12
RASL10A	0
AP1B1	78
MIR3653	0
SNORD125	0
LOC102723305	0
RFPL1S	3
RFPL1	0
NEFH	35
THOC5	0
NIPSNAP1	39
NF2	0
CABP7	20
ZMAT5	37
UQCR10	161
ASCC2	96
MTMR3	70
MIR6818	0
LOC101929664	0
HORMAD2	0
LIF	2
OSM	417
GATSL3	28
TBC1D10A	40
SF3A1	33
CCDC157	23
KIAA1656	7
RNF215	0
SEC14L2	0
MTFP1	37
LOC646513	0
SEC14L3	0
SDC4P	0
SEC14L4	0
SEC14L6	0
GAL3ST1	0
PES1	0
TCN2	92
SLC35E4	0
DUSP18	42
LOC101929728	3
OSBP2	42
MIR3200	0
MORC2-AS1	2
MORC2	2
TUG1	145
SMTN	0
SELM	144
INPP5J	3
PLA2G3	0
MIR3928	0
RNF185	3
LIMK2	5
PIK3IP1	0
PATZ1	25
RP3-400N23.6	0
FLJ20464	0
DRG1	44
EIF4ENIF1	42
RNU6-28P	0
SFI1	17
PISD	0
MIR7109	0
PRR14L	67
DEPDC5	9
C22orf24	0
YWHAH	53
SLC5A1	0
AP1B1P1	0
C22orf42	0
RFPL2	26
SLC5A4	0
RFPL3	0
RFPL3S	0
RP1-149A16.3	0
RTCB	65
BPIFC	0
FBXO7	88
SYN3	0
TIMP3	2
LARGE	0
MIR4764	0
LARGE-AS1	0
RP1-272J12.1	0
ISX	0
HMGXB4	11
TOM1	150
MIR3909	0
MIR6069	0
HMOX1	435
MCM5	0
RASD2	0
MB	0
APOL6	202
APOL5	0
RBFOX2	1
LOC101926970	0
LOC102723507	0
APOL3	0
APOL4	0
APOL2	137
APOL1	117
MYH9	323
MIR6819	2
TXN2	129
LOC101926989	0
FOXRED2	0
EIF3D	148
CACNG2	0
IFT27	0
PVALB	8
NCF4	58
CSF2RB	5
LL22NC01-81G9.3	1
TEX33	0
TST	0
MPST	79
KCTD17	0
TMPRSS6	0
IL2RB	0
C1QTNF6	0
SSTR3	0
RAC2	208
CYTH4	75
RP1-63G5.5	0
LOC100506271	1
ELFN2	0
MFNG	91
CARD10	41
CDC42EP1	18
LGALS2	0
GGA1	84
SH3BP1	0
LOC101927051	0
PDXP	0
LGALS1	275
NOL12	5
TRIOBP	46
LOC102724378	0
H1F0	87
GCAT	0
GALR3	0
ANKRD54	154
MIR658	2
MIR659	0
EIF3L	455
MICALL1	58
C22orf23	21
POLR2F	54
MIR6820	3
SOX10	0
LOC100131530	0
MIR4534	0
PICK1	5
SLC16A8	0
LOC101927119	2
BAIAP2L2	5
PLA2G6	0
MAFF	325
TMEM184B	126
CSNK1E	52
LOC400927	2
LOC101927161	0
LOC101927183	0
KCNJ4	0
KDELR3	121
DDX17	301
DMC1	0
FAM227A	0
CBY1	33
TOMM22	80
JOSD1	22
GTPBP1	23
SUN2	57
DNAL4	0
NPTXR	18
CBX6	99
APOBEC3A	16
APOBEC3B	0
APOBEC3B-AS1	0
APOBEC3C	120
APOBEC3D	12
APOBEC3F	0
APOBEC3G	0
LOC101927202	0
APOBEC3H	6
CBX7	27
PDGFB	0
RPL3	839
SNORD83B	0
SNORD83A	0
RNU86	6
SNORD43	0
SYNGR1	123
TAB1	20
LOC100506472	0
MGAT3	0
MIEF1	20
ATF4	377
RPS19BP1	105
CACNA1I	0
ENTHD1	0
GRAP2	0
FAM83F	0
LOC100130899	2
TNRC6B	135
ADSL	81
SGSM3	169
MKL1	28
RP4-591N18.2	5
LOC102723646	2
MCHR1	40
SLC25A17	0
MIR4766	0
ST13	56
XPNPEP3	8
DNAJB7	5
RBX1	106
EP300	86
MIR1281	0
LOC101927279	2
L3MBTL2	1
CHADL	0
RANGAP1	2
MIR6889	0
ZC3H7B	0
TEF	0
LOC100996598	0
TOB2	75
PHF5A	17
ACO2	84
POLR3H	93
CSDC2	0
PMM1	7
DESI1	22
XRCC6	184
NHP2L1	251
C22orf46	45
MEI1	0
CCDC134	16
SREBF2	62
MIR33A	0
SHISA8	0
MIR378I	0
TNFRSF13C	0
CENPM	15
LINC00634	0
SEPT3	1
LOC102723706	0
WBP2NL	0
NAGA	121
FAM109B	0
SMDT1	87
NDUFA6	142
NDUFA6-AS1	0
LOC102723722	0
CYP2D6	0
CYP2D7P	0
TCF20	49
LOC388906	0
LOC102723775	26
NFAM1	92
LOC101927344	0
SERHL	0
LOC101927372	0
RRP7A	17
SERHL2	0
RRP7B	0
POLDIP3	40
RNU12	1
CYB5R3	117
ATP5L2	0
A4GALT	4
ARFGAP3	18
PACSIN2	35
LOC101927393	0
AL022476.2	0
TTLL1	4
LOC102723830	0
BIK	0
MCAT	0
TSPO	390
TTLL12	0
SCUBE1	0
LOC101927447	0
MPPED1	0
EFCAB6-AS1	0
EFCAB6	13
LOC101927474	0
SULT4A1	0
PNPLA5	0
PNPLA3	27
SAMM50	27
PARVB	3
LOC102723940	0
TRNAU2	0
PARVG	205
KIAA1644	0
LOC101927499	0
LOC101927526	0
LDOC1L	0
LINC00207	0
LINC00229	0
PRR5	0
PRR5-ARHGAP8	97
ARHGAP8	97
PHF21B	1
RP4-753M9.1	5
LOC100506714	0
NUP50	7
KIAA0930	29
MIR1249	0
UPK3A	0
FAM118A	13
SMC1B	0
RIBC2	38
FBLN1	0
LOC100506737	0
ATXN10	33
MIR4762	0
WNT7B	54
LOC730668	0
LINC00899	11
C22orf26	3
RP6-109B7.3	22
LOC642648	0
MIRLET7BHG	1
MIR3619	0
MIRLET7A3	0
MIR4763	1
MIRLET7B	0
PPARA	154
CDPF1	0
PKDREJ	0
TTC38	38
GTSE1-AS1	0
GTSE1	0
TRMU	10
CELSR1	6
GRAMD4	20
CERK	0
TBC1D22A	78
FLJ32756	0
LOC100128818	12
LOC101927722	0
LINC00898	0
RP11-191L9.4	0
MIR3201	0
FAM19A5	0
LOC284933	0
MIR4535	0
WI2-81516E3.1	0
LOC101927775	0
MIR3667	0
LOC101927799	0
C22orf34	9
BRD1	18
LOC90834	0
ZBED4	44
ALG12	57
CRELD2	27
PIM3	239
MIR6821	8
IL17REL	0
TTLL8	0
MLC1	1
MOV10L1	0
PANX2	0
TRABD	100
LOC101928719	19
SELO	53
TUBGCP6	0
HDAC10	25
MAPK12	0
MAPK11	0
PLXNB2	268
DENND6B	0
PPP6R2	25
LOC101928756	0
SBF1	1
ADM2	28
MIOX	0
LMF2	103
NCAPH2	113
SCO2	138
TYMP	537
ODF3B	49
LOC102724608	0
KLHDC7B	0
SYCE3	0
CPT1B	0
CHKB-CPT1B	88
CHKB	88
CHKB-AS1	0
LOC101928825	0
MAPK8IP2	0
ARSA	75
SHANK3	0
LOC101928892	0
ACR	0
RPL23AP82	0
RABL2B	13
LOC102724681	0
FAM109B-2	0
SMDT1-2	0
NDUFA6-2	0
NDUFA6-AS1-2	0
CYP2D7P-2	0
TCF20-2	0
APOBEC3A_B	0
FAM109B-3	0
SMDT1-3	0
NDUFA6-3	0
NDUFA6-AS1-3	0
CYP2D6-2	0
LOC101929829	0
LOC102725017	0
LOC102724151	0
LOC102724197	0
LOC102724464	0
AC011718.2	0
LOC102724621	0
LOC102724713	0
LOC102724844	0
LOC102724865	0
LOC102724728	0
LOC102724751	0
LOC729444	0
LOC102724770	1
LOC102724788	3
ZNF280B-2	0
ZNF280A-2	0
PRAME-2	0
LOC648691-2	0
APOL5-2	0
RBFOX2-2	0
LOC101926970-2	0
PVALB-2	0
NCF4-2	0
CES5AP1-2	0
ZDHHC8P1-2	0
LOC102724695-2	0
LOC101929374-2	0
AP000345.1-2	0
LOC102724741-2	0
C22orf15-2	0
CHCHD10-2	0
MMP11-2	0
SMARCB1-2	0
DERL3-2	0
SLC2A11-2	0
LOC284889-2	0
MIF-2	0
GSTT2B-2	0
DDTL-2	0
DDT-2	0
GSTT2-2	0
GSTTP1-2	0
LOC102724987	0
LOC391322	0
GSTT1	0
GSTTP2	0
CABIN1-2	0
FAM109B-4	0
SMDT1-4	0
NDUFA6-4	0
NDUFA6-AS1-4	0
CYP2D6-3	0
LOC102723722-2	0
CYP2D7P-3	0
TCF20-3	0
CRIM1-2	0
LOC100288911-2	0
NOSTRIN-2	0
SPC25-2	0
G6PC2-2	0
ABCB11-2	0
KIF5C-2	0
AC131097.3-3	0
LOC102723927-2	0
FLJ38379-2	0
LOC728323-2	0
C2orf27A-2	0
C2orf27B-2	0
TRAPPC12-2	0
LOC101927578-2	0
ADI1-2	0
LINC01115-2	0
LOC102724983	0
SNTG2-2	0
LOC102724988	0
SNTG2-3	0
LOC101927426-2	0
TPO-2	0
LOC102723717-2	0
GAL3ST2-2	0
LOC101927206-2	0
NEU4-2	0
PDCD1-2	0
CXXC11-2	0
AC131097.3-2	0
LOC285095-2	0
AC131097.3-4	0
LOC102723927-3	0
FLJ38379-3	0
LOC728323-3	0
LOC102725018	0
LOC101060017-2	0
LOC102723448	0
LOC101927174	0
CHL1	1
AC011609.3	0
AC090044.1	0
CNTN6	10
CNTN4	0
LOC101930259	0
CNTN4-AS2	0
IL5RA	0
TRNT1	13
CRBN	47
LOC100130207	0
SUMF1	0
LRRN1	0
LOC102723512	2
SETMAR	1
ITPR1-AS1	0
ITPR1	14
EGOT	46
BHLHE40-AS1	0
BHLHE40	34
ARL8B	204
EDEM1	13
MIR4790	0
LOC102723596	0
AC069277.1	0
GRM7	0
AC087859.1	0
LOC102723609	0
LMCD1-AS1	0
LMCD1	197
LINC00312	3
SSUH2	45
CAV3	0
OXTR	0
RAD18	0
SRGAP3	52
AC037193.1	0
SRGAP3-AS3	0
THUMPD3	25
THUMPD3-AS1	32
SETD5	152
LHFPL4	4
MTMR14	164
CPNE9	0
BRPF1	3
OGG1	9
CAMK1	22
TADA3	44
ARPC4	407
ARPC4-TTLL3	103
TTLL3	32
RPUSD3	8
CIDEC	0
JAGN1	26
IL17RE	17
IL17RC	24
CRELD1	7
PRRT3	0
PRRT3-AS1	0
EMC3	185
EMC3-AS1	5
AC022007.5	0
CIDECP	10
FANCD2	0
FANCD2OS	0
BRK1	125
VHL	72
IRAK2	152
TATDN2	14
GHRLOS	1
LINC00852	0
GHRL	0
SEC13	228
ATP2B2	0
MIR378B	0
MIR885	0
LINC00606	0
SLC6A11	0
SLC6A1	0
SLC6A1-AS1	0
LOC101927467	0
HRH1	1
LOC102723663	0
ATG7	200
VGLL4	86
TAMM41	10
LOC101929530	0
SYN2	3
TIMP4	127
PPARG	0
TSEN2	0
C3orf83	0
MKRN2	5
RAF1	156
TMEM40	0
CAND2	5
RPL32	204
SNORA7A	0
IQSEC1	58
NUP210	42
HDAC11-AS1	0
HDAC11	57
FBLN2	0
LOC100293612	0
LINC00620	0
WNT7A	0
FGD5P1	0
TPRXL	1
CHCHD4	0
TMEM43	160
XPC	15
LSM3	52
RP11-536I6.1	0
SLC6A6	73
GRIP2	3
CCDC174	56
C3orf20	0
RP11-95M5.1	0
FGD5	18
FGD5-AS1	236
NR2C2	6
MRPS25	75
ZFYVE20	12
COL6A4P1	0
CAPN7	0
SH3BP5-AS1	84
SH3BP5	98
METTL6	14
EAF1	157
COLQ	0
MIR4270	0
HACL1	4
BTD	52
ANKRD28	147
MIR3134	0
LOC101927647	0
MIR563	0
LOC101927674	0
LOC101927725	0
GALNT15	0
DPH3	104
OXNAD1	0
RFTN1	0
LINC00690	0
DAZL	0
PLCL2	0
MIR3714	0
TBC1D5	6
LOC339862	0
SATB1	29
LOC101929587	0
LOC101927777	0
LOC101927805	6
KCNH8	0
MIR4791	0
EFHB	0
RAB5A	48
PP2D1	5
KAT2B	14
MIR3135A	0
SGOL1	3
SGOL1-AS1	0
AC107622.1	0
VENTXP7	0
ZNF385D	0
UBE2E2-AS1	1
UBE2E2	5
UBE2E1	0
NKIRAS1	0
RPL15	559
NR1D2	33
LINC00691	0
THRB	0
LOC101927854	0
THRB-AS1	0
MIR4792	0
LOC101927874	0
RARB	0
TOP2B	129
MIR4442	0
NGLY1	2
OXSM	0
LINC00692	0
LRRC3B	0
NEK10	7
SLC4A7	78
EOMES	0
LOC100996624	0
CMC1	13
AZI2	66
ZCWPW2	0
LINC00693	0
LOC100652807	0
RBMS3-AS3	1
RBMS3	1
RBMS3-AS2	0
LOC101927995	0
AC116035.1	0
TGFBR2	76
GADL1	0
STT3B	9
OSBPL10	0
OSBPL10-AS1	0
ZNF860	0
LOC101928056	0
GPD1L	23
CMTM8	0
CMTM7	67
CMTM6	574
MIR548AY	0
DYNC1LI1	48
CNOT10	50
YPLR6490	0
TRIM71	0
CCR4	0
GLB1	112
TMPPE	0
CRTAP	307
SUSD5	0
FBXL2	0
UBP1	1
CLASP2	66
PDCD6IP	228
LOC101928114	0
LOC102724048	0
LOC101928135	0
ARPP21	0
MIR128-2	0
STAC	0
DCLK3	0
TRANK1	10
EPM2AIP1	108
MLH1	56
LRRFIP2	21
GOLGA4	239
C3orf35	1
ITGA9	1
LOC101928153	0
CTDSPL	0
MIR26A1	0
VILL	17
PLCD1	0
DLEC1	12
ACAA1	165
MYD88	294
LOC101928234	0
OXSR1	130
SLC22A13	1
SLC22A14	0
XYLB	0
ACVR2B-AS1	1
ACVR2B	5
EXOG	1
SCN5A	0
SCN10A	0
SCN11A	7
WDR48	66
GORASP1	151
TTC21A	21
MIR6822	0
CSRNP1	279
LOC101928263	5
XIRP1	0
DSTNP4	1
LOC102724104	0
CX3CR1	94
CCR8	0
SLC25A38	71
RPSA	151
SNORA6	0
SNORA62	4
MOBP	0
MYRIP	0
EIF1B-AS1	0
EIF1B	189
ENTPD3	0
ENTPD3-AS1	0
RPL14	222
ZNF619	81
ZNF620	0
ZNF621	5
CTNNB1	171
ULK4	13
TRAK1	0
CCK	0
LYZL4	2
VIPR1	0
SEC22C	0
SS18L2	49
NKTR	269
LOC101928323	33
ZBTB47	33
KLHL40	0
HHATL	0
CCDC13	0
CCDC13-AS1	0
LOC729083	0
HIGD1A	70
ACKR2	0
CYP8B1	0
ZNF662	0
KRBOX1	0
FAM198A	0
POMGNT2	0
LOC102723588	0
SNRK	36
SNRK-AS1	0
ANO10	0
ABHD5	3
LOC101928458	0
MIR138-1	0
TOPAZ1	0
TCAIM	0
LOC102724231	0
LOC100506319	0
ZNF445	46
LOC101928529	0
ZNF852	1
ZKSCAN7	0
ZNF660	0
ZNF197	0
ZNF35	0
LOC101928592	0
ZNF502	0
ZNF501	0
KIAA1143	16
KIF15	2
MIR564	0
TMEM42	33
TGM4	0
ZDHHC3	31
EXOSC7	1
CLEC3B	0
CDCP1	75
LOC101928636	0
TMEM158	0
LARS2	5
LARS2-AS1	0
LIMD1	0
LIMD1-AS1	0
TRNAR11	0
SACM1L	0
SLC6A20	0
LZTFL1	1
CCR9	0
FYCO1	0
CXCR6	0
XCR1	0
CCR1	229
CCR3	0
CCR2	57
LOC102724297	5
CCR5	29
CCRL2	155
LTF	10406
LOC102724305	0
RTP3	0
LRRC2	0
LRRC2-AS1	0
TDGF1	0
LOC100132146	0
ALS2CL	1
TMIE	0
PRSS50	0
PRSS46	0
PRSS45	0
PRSS44	0
PRSS42	0
MYL3	0
PTH1R	0
CCDC12	116
NBEAL2	37
NRADDP	0
SETD2	32
KIF9-AS1	0
KIF9	15
KLHL18	54
PTPN23	1
SCAP	63
ELP6	0
CSPG5	0
SMARCC1	108
DHX30	85
MIR1226	0
MAP4	137
CDC25A	0
MIR4443	0
CAMP	0
ZNF589	15
NME6	71
LOC101060195	0
SPINK8	0
MIR2115	0
FBXW12	0
PLXNB1	16
CCDC51	28
TMA7	49
