Geneid	Br7_7_12
BACE2	157
PLAC4	10
FAM3B	0
MX2	0
MX1	206
TMPRSS2	92
LINC00111	0
LINC00479	0
LINC00112	0
RIPK4	0
MIR6814	0
LOC102724800	0
PRDM15	0
C2CD2	131
ZBTB21	44
ZNF295-AS1	0
UMODL1	0
C21orf128	0
ABCG1	22
TFF3	2415
TFF2	0
TFF1	11399
LOC101930249	1482
TMPRSS3	41
UBASH3A	0
RSPH1	98
SLC37A1	74
LOC101928212	6
LOC101930460	0
LOC101928233	0
LOC101928255	0
PDE9A	0
LOC101928284	0
LOC101928311	0
WDR4	11
NDUFV3	4
MIR5692B	0
PKNOX1	0
CBS	0
U2AF1	0
LOC101928369	0
CRYAA	0
LINC00322	0
LOC101928399	0
FLJ41733	0
SIK1	0
LOC102723371	0
LINC00319	0
LINC00313	0
LOC102723380	0
HSF2BP	0
MIR6070	0
RRP1B	24
PDXK	151
CSTB	121
RRP1	14
LOC284837	0
AGPAT3	37
TRAPPC10	0
PWP2	0
C21orf33	0
LOC101928533	0
ICOSLG	0
DNMT3L	0
AIRE	0
PFKL	151
C21orf2	16
TRPM2	0
TRPM2-AS	0
LRRC3-AS1	0
LRRC3	0
LRRC3DN	0
LOC100505727	0
TSPEAR	2
TSPEAR-AS1	0
C21orf90	0
KRTAP10-1	0
KRTAP10-2	0
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	2
KRTAP10-8	0
KRTAP10-9	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP12-4	0
KRTAP12-3	0
KRTAP12-2	0
KRTAP12-1	0
KRTAP10-12	0
UBE2G2	122
LOC101928689	0
SUMO3	40
PTTG1IP	740
ITGB2	151
ITGB2-AS1	0
C21orf67	0
FAM207A	2
LINC00163	0
LINC00162	0
SSR4P1	0
ADARB1	0
LOC102723476	0
POFUT2	7
LOC642852	1
LOC102723489	10
LINC00316	0
LOC101928745	0
COL18A1	34
COL18A1-AS2	0
COL18A1-AS1	0
MIR6815	0
LOC101928717	12
SLC19A1	48
AL592528.1	0
PCBP3	0
LOC101928796	0
COL6A1	2
COL6A2	0
FTCD	0
SPATC1L	0
LOC102723554	64
LSS	91
MCM3AP-AS1	15
LOC101928862	8
MCM3AP	53
YBEY	1
C21orf58	19
PCNT	2
DIP2A	90
DIP2A-IT1	0
S100B	0
PRMT2	124
LINC00308-2	0
PAXBP1-2	0
C21orf49-2	0
C21orf62-2	0
IFNGR2-2	0
TMEM50B-2	0
DNAJC28-2	0
GART-2	0
FTCD-2	0
SPATC1L-2	0
LOC102723554-2	0
LSS-2	0
BTG3-2	0
LOC100134423	0
LOC102723780	0
LOC102723769	0
LOC101930531	0
OR11H1	0
POTEH	0
LOC102723734	0
LOC101929674	0
LOC102723957	0
CCT8L2	0
TPTEP1	0
ANKRD62P1-PARP4P3	0
LOC101929350	0
XKR3	0
HSFY1P1	0
GAB4	0
CECR7	0
IL17RA	217
CECR6	0
LOC100996342	0
CECR5	87
CECR5-AS1	0
CECR1	0
CECR3	0
CECR2	0
SLC25A18	0
AC004019.13	0
ATP6V1E1	54
BCL2L13	54
BID	77
MIR3198-1	5
LINC00528	0
MICAL3	102
LOC101929396	4
MIR648	0
FLJ41941	0
PEX26	2
LOC101929426	0
TUBA8	0
USP18	0
LOC102723783	0
LOC100996415	0
LOC102723857	0
FAM230A	0
LOC102724107	0
LOC100996401	0
TMEM191B	0
PI4KAP1	0
RIMBP3	0
LOC642643	0
GGT3P	0
LOC102724123	0
LOC101929738	0
DGCR6	0
PRODH	0
DGCR5	0
LOC100996369	0
LOC100506454	6
DGCR9	0
DGCR10	0
DGCR2	160
DGCR11	0
DGCR14	54
TSSK2	0
GSC2	0
LOC100652736	0
SLC25A1	220
CLTCL1	0
HIRA	3
MRPL40	40
C22orf39	4
UFD1L	90
CDC45	0
CLDN5	0
LINC00895	0
SEPT5	58
SEPT5-GP1BB	80
GP1BB	14
TBX1	4
GNB1L	17
C22orf29	15
TXNRD2	46
KIAA1652	0
COMT	68
MIR4761	0
ARVCF	33
TANGO2	24
MIR185	0
DGCR8	121
MIR3618	8
MIR1306	12
TRMT2A	66
MIR6816	0
RANBP1	35
ZDHHC8	0
LOC388849	0
LOC284865	0
LINC00896	0
RTN4R	0
MIR1286	0
DGCR6L	107
LOC101927859	0
USP41	0
ZNF74	0
SCARF2	0
KLHL22	70
LOC101928824	0
MED15	58
POM121L4P	0
TMEM191A	0
PI4KA	73
SERPIND1	0
SNAP29	52
CRKL	94
LOC101928891	21
AIFM3	0
LZTR1	65
THAP7	9
THAP7-AS1	0
TUBA3FP	0
P2RX6	0
SLC7A4	44
MIR649	0
P2RX6P	0
LOC400891	0
BCRP2	0
FAM230B	0
GGT2	0
LOC102724405	0
POM121L8P	0
LOC100996335	0
RIMBP3B	0
HIC2	24
LOC100996337	0
TMEM191C	0
PI4KAP2	0
RIMBP3C	0
UBE2L3	81
YDJC	13
CCDC116	0
SDF2L1	59
MIR301B	0
MIR130B	0
LOC102724248	0
PPIL2	85
YPEL1	24
MAPK1	210
PPM1F	0
TOP3B	8
PRAMENP	0
LOC102724653	0
VPREB1	0
BMS1P20	3
ZNF280B	0
ZNF280A	0
PRAME	0
LOC648691	0
POM121L1P	0
GGTLC2	0
MIR650	0
LOC102724638	0
IGLL5	0
RTDR1	0
GNAZ	59
RAB36	3
BCR	90
FBXW4P1	13
LOC102724679	0
CES5AP1	0
ZDHHC8P1	3
LOC102724695	0
LOC101929374	0
AP000345.1	0
LOC102724741	0
PCAT14	0
IGLL1	2
LOC102724759	0
C22orf43	0
GUSBP11	39
RGL4	64
ZNF70	0
VPREB3	0
C22orf15	3
CHCHD10	13
MMP11	0
SMARCB1	20
DERL3	27
SLC2A11	59
LOC284889	870
MIF	870
GSTT2B	0
DDTL	53
DDT	53
GSTT2	0
GSTTP1	0
CABIN1	34
SUSD2	0
GGT5	0
POM121L9P	0
SPECC1L-ADORA2A	19
SPECC1L	41
ADORA2A	0
ADORA2A-AS1	0
UPB1	0
GUCD1	39
SNRPD3	274
GGT1	0
FAM211B	0
BCRP3	0
POM121L10P	0
PIWIL3	0
TOP1P2	0
SGSM1	1
TMEM211	0
KIAA1671	272
LOC100128531	23
CRYBB3	0
CRYBB2	0
IGLL3P	0
LOC101928049	0
LOC100652901	0
LRP5L	0
LOC102724336	0
CRYBB2P1	0
MIR6817	0
LOC100996404	5
ADRBK2	81
MYO18B	0
LOC102724801	0
SEZ6L	72
ASPHD2	0
HPS4	64
SRRD	11
TFIP11	18
LOC100507599	0
TPST2	0
MIR548J	0
CRYBB1	0
CRYBA4	0
MIAT	0
LOC102724827	0
RP1-90L6.2	0
LOC102724864	0
LOC284898	0
LOC100507657	0
LOC102724900	0
MN1	0
PITPNB	70
TTC28-AS1	0
MIR3199-1	0
MIR3199-2	0
TTC28	1
MIR5739	0
LOC101929594	0
CHEK2	0
HSCB	5
CCDC117	10
XBP1	608
ZNRF3	28
ZNRF3-AS1	0
C22orf31	26
KREMEN1	47
LOC102724925	0
LOC101929638	0
EMID1	0
RHBDD3	42
EWSR1	63
GAS2L1	17
RASL10A	0
AP1B1	170
MIR3653	0
SNORD125	0
LOC102723305	0
RFPL1S	36
RFPL1	25
NEFH	3
THOC5	7
NIPSNAP1	53
NF2	23
CABP7	11
ZMAT5	20
UQCR10	287
ASCC2	38
MTMR3	66
MIR6818	0
LOC101929664	0
HORMAD2	1
LIF	54
OSM	23
GATSL3	1
TBC1D10A	90
SF3A1	111
CCDC157	42
KIAA1656	24
RNF215	0
SEC14L2	104
MTFP1	0
LOC646513	0
SEC14L3	0
SDC4P	0
SEC14L4	0
SEC14L6	0
GAL3ST1	0
PES1	8
TCN2	2
SLC35E4	18
DUSP18	32
LOC101929728	1
OSBP2	2
MIR3200	0
MORC2-AS1	3
MORC2	12
TUG1	110
SMTN	27
SELM	441
INPP5J	0
PLA2G3	0
MIR3928	0
RNF185	0
LIMK2	103
PIK3IP1	31
PATZ1	45
RP3-400N23.6	0
FLJ20464	0
DRG1	48
EIF4ENIF1	0
RNU6-28P	0
SFI1	68
PISD	149
MIR7109	3
PRR14L	64
DEPDC5	13
C22orf24	0
YWHAH	216
SLC5A1	11
AP1B1P1	0
C22orf42	0
RFPL2	0
SLC5A4	0
RFPL3	0
RFPL3S	0
RP1-149A16.3	0
RTCB	316
BPIFC	1
FBXO7	110
SYN3	0
TIMP3	17
LARGE	156
MIR4764	0
LARGE-AS1	39
RP1-272J12.1	0
ISX	0
HMGXB4	106
TOM1	81
MIR3909	0
MIR6069	0
HMOX1	546
MCM5	12
RASD2	0
MB	0
APOL6	380
APOL5	0
RBFOX2	64
LOC101926970	0
LOC102723507	5
APOL3	1
APOL4	0
APOL2	96
APOL1	98
MYH9	748
MIR6819	0
TXN2	130
LOC101926989	0
FOXRED2	1
EIF3D	217
CACNG2	0
IFT27	5
PVALB	3
NCF4	12
CSF2RB	37
LL22NC01-81G9.3	0
TEX33	0
TST	96
MPST	93
KCTD17	8
TMPRSS6	47
IL2RB	0
C1QTNF6	2
SSTR3	0
RAC2	101
CYTH4	0
RP1-63G5.5	0
LOC100506271	0
ELFN2	0
MFNG	73
CARD10	63
CDC42EP1	97
LGALS2	0
GGA1	68
SH3BP1	4
LOC101927051	0
PDXP	27
LGALS1	1
NOL12	0
TRIOBP	52
LOC102724378	0
H1F0	45
GCAT	8
GALR3	0
ANKRD54	66
MIR658	4
MIR659	0
EIF3L	146
MICALL1	57
C22orf23	23
POLR2F	57
MIR6820	1
SOX10	0
LOC100131530	0
MIR4534	0
PICK1	9
SLC16A8	0
LOC101927119	7
BAIAP2L2	40
PLA2G6	25
MAFF	54
TMEM184B	111
CSNK1E	133
LOC400927	0
LOC101927161	0
LOC101927183	0
KCNJ4	0
KDELR3	199
DDX17	568
DMC1	0
FAM227A	17
CBY1	12
TOMM22	80
JOSD1	131
GTPBP1	70
SUN2	86
DNAL4	2
NPTXR	65
CBX6	168
APOBEC3A	13
APOBEC3B	36
APOBEC3B-AS1	6
APOBEC3C	54
APOBEC3D	0
APOBEC3F	70
APOBEC3G	0
LOC101927202	0
APOBEC3H	0
CBX7	2
PDGFB	48
RPL3	1431
SNORD83B	0
SNORD83A	0
RNU86	8
SNORD43	0
SYNGR1	63
TAB1	0
LOC100506472	0
MGAT3	0
MIEF1	56
ATF4	562
RPS19BP1	78
CACNA1I	2
ENTHD1	1
GRAP2	0
FAM83F	23
LOC100130899	18
TNRC6B	154
ADSL	54
SGSM3	183
MKL1	54
RP4-591N18.2	0
LOC102723646	0
MCHR1	14
SLC25A17	27
MIR4766	0
ST13	33
XPNPEP3	1
DNAJB7	0
RBX1	47
EP300	79
MIR1281	0
LOC101927279	3
L3MBTL2	14
CHADL	133
RANGAP1	39
MIR6889	0
ZC3H7B	18
TEF	0
LOC100996598	0
TOB2	21
PHF5A	0
ACO2	46
POLR3H	52
CSDC2	0
PMM1	44
DESI1	0
XRCC6	209
NHP2L1	161
C22orf46	0
MEI1	0
CCDC134	13
SREBF2	176
MIR33A	0
SHISA8	0
MIR378I	0
TNFRSF13C	0
CENPM	0
LINC00634	0
SEPT3	3
LOC102723706	0
WBP2NL	0
NAGA	24
FAM109B	68
SMDT1	68
NDUFA6	161
NDUFA6-AS1	5
LOC102723722	0
CYP2D6	0
CYP2D7P	0
TCF20	96
LOC388906	0
LOC102723775	42
NFAM1	3
LOC101927344	0
SERHL	18
LOC101927372	0
RRP7A	46
SERHL2	0
RRP7B	0
POLDIP3	18
RNU12	0
CYB5R3	135
ATP5L2	0
A4GALT	18
ARFGAP3	89
PACSIN2	105
LOC101927393	0
AL022476.2	4
TTLL1	9
LOC102723830	0
BIK	61
MCAT	44
TSPO	667
TTLL12	46
SCUBE1	0
LOC101927447	0
MPPED1	0
EFCAB6-AS1	0
EFCAB6	10
LOC101927474	0
SULT4A1	41
PNPLA5	0
PNPLA3	87
SAMM50	62
PARVB	1
LOC102723940	0
TRNAU2	0
PARVG	5
KIAA1644	0
LOC101927499	0
LOC101927526	0
LDOC1L	5
LINC00207	0
LINC00229	0
PRR5	31
PRR5-ARHGAP8	102
ARHGAP8	94
PHF21B	36
RP4-753M9.1	11
LOC100506714	0
NUP50	42
KIAA0930	19
MIR1249	0
UPK3A	0
FAM118A	55
SMC1B	0
RIBC2	0
FBLN1	2
LOC100506737	0
ATXN10	407
MIR4762	0
WNT7B	91
LOC730668	0
LINC00899	0
C22orf26	2
RP6-109B7.3	29
LOC642648	13
MIRLET7BHG	79
MIR3619	0
MIRLET7A3	0
MIR4763	3
MIRLET7B	1
PPARA	48
CDPF1	0
PKDREJ	0
TTC38	0
GTSE1-AS1	0
GTSE1	0
TRMU	32
CELSR1	14
GRAMD4	23
CERK	55
TBC1D22A	57
FLJ32756	0
LOC100128818	0
LOC101927722	22
LINC00898	0
RP11-191L9.4	0
MIR3201	0
FAM19A5	15
LOC284933	0
MIR4535	0
WI2-81516E3.1	0
LOC101927775	0
MIR3667	0
LOC101927799	0
C22orf34	0
BRD1	13
LOC90834	0
ZBED4	95
ALG12	36
CRELD2	286
PIM3	193
MIR6821	3
IL17REL	69
TTLL8	0
MLC1	0
MOV10L1	0
PANX2	27
TRABD	142
LOC101928719	47
SELO	41
TUBGCP6	169
HDAC10	0
MAPK12	0
MAPK11	1
PLXNB2	618
DENND6B	17
PPP6R2	98
LOC101928756	0
SBF1	78
ADM2	25
MIOX	0
LMF2	129
NCAPH2	114
SCO2	215
TYMP	621
ODF3B	54
LOC102724608	44
KLHDC7B	4
SYCE3	0
CPT1B	154
CHKB-CPT1B	172
CHKB	18
CHKB-AS1	0
LOC101928825	8
MAPK8IP2	33
ARSA	184
SHANK3	25
LOC101928892	0
ACR	0
RPL23AP82	0
RABL2B	10
LOC102724681	0
FAM109B-2	0
SMDT1-2	0
NDUFA6-2	0
NDUFA6-AS1-2	0
CYP2D7P-2	0
TCF20-2	0
APOBEC3A_B	0
FAM109B-3	0
SMDT1-3	0
NDUFA6-3	0
NDUFA6-AS1-3	0
CYP2D6-2	0
LOC101929829	0
LOC102725017	0
LOC102724151	0
LOC102724197	0
LOC102724464	0
AC011718.2	0
LOC102724621	0
LOC102724713	0
LOC102724844	0
LOC102724865	0
LOC102724728	0
LOC102724751	0
LOC729444	0
LOC102724770	5
LOC102724788	27
ZNF280B-2	0
ZNF280A-2	0
PRAME-2	0
LOC648691-2	0
APOL5-2	0
RBFOX2-2	0
LOC101926970-2	0
PVALB-2	0
NCF4-2	0
CES5AP1-2	0
ZDHHC8P1-2	0
LOC102724695-2	0
LOC101929374-2	0
AP000345.1-2	0
LOC102724741-2	0
C22orf15-2	0
CHCHD10-2	0
MMP11-2	0
SMARCB1-2	0
DERL3-2	0
SLC2A11-2	0
LOC284889-2	0
MIF-2	0
GSTT2B-2	0
DDTL-2	0
DDT-2	0
GSTT2-2	0
GSTTP1-2	0
LOC102724987	0
LOC391322	0
GSTT1	0
GSTTP2	0
CABIN1-2	0
FAM109B-4	0
SMDT1-4	0
NDUFA6-4	0
NDUFA6-AS1-4	0
CYP2D6-3	0
LOC102723722-2	0
CYP2D7P-3	0
TCF20-3	0
CRIM1-2	0
LOC100288911-2	0
NOSTRIN-2	0
SPC25-2	0
G6PC2-2	0
ABCB11-2	0
KIF5C-2	0
AC131097.3-3	0
LOC102723927-2	0
FLJ38379-2	0
LOC728323-2	0
C2orf27A-2	0
C2orf27B-2	0
TRAPPC12-2	0
LOC101927578-2	0
ADI1-2	0
LINC01115-2	0
LOC102724983	0
SNTG2-2	0
LOC102724988	0
SNTG2-3	0
LOC101927426-2	0
TPO-2	0
LOC102723717-2	0
GAL3ST2-2	0
LOC101927206-2	0
NEU4-2	0
PDCD1-2	0
CXXC11-2	0
AC131097.3-2	0
LOC285095-2	0
AC131097.3-4	0
LOC102723927-3	0
FLJ38379-3	0
LOC728323-3	0
LOC102725018	0
LOC101060017-2	0
LOC102723448	0
LOC101927174	0
CHL1	0
AC011609.3	0
AC090044.1	0
CNTN6	0
CNTN4	0
LOC101930259	0
CNTN4-AS2	0
IL5RA	0
TRNT1	20
CRBN	48
LOC100130207	0
SUMF1	62
LRRN1	0
LOC102723512	0
SETMAR	6
ITPR1-AS1	0
ITPR1	53
EGOT	1
BHLHE40-AS1	0
BHLHE40	104
ARL8B	137
EDEM1	98
MIR4790	0
LOC102723596	0
AC069277.1	0
GRM7	0
AC087859.1	0
LOC102723609	0
LMCD1-AS1	0
LMCD1	1266
LINC00312	381
SSUH2	0
CAV3	0
OXTR	230
RAD18	0
SRGAP3	0
AC037193.1	0
SRGAP3-AS3	0
THUMPD3	36
THUMPD3-AS1	14
SETD5	147
LHFPL4	62
MTMR14	23
CPNE9	0
BRPF1	9
OGG1	11
CAMK1	4
TADA3	26
ARPC4	184
ARPC4-TTLL3	61
TTLL3	22
RPUSD3	42
CIDEC	0
JAGN1	78
IL17RE	48
IL17RC	244
CRELD1	83
PRRT3	8
PRRT3-AS1	9
EMC3	111
EMC3-AS1	14
AC022007.5	19
CIDECP	43
FANCD2	0
FANCD2OS	0
BRK1	202
VHL	61
IRAK2	77
TATDN2	20
GHRLOS	5
LINC00852	0
GHRL	0
SEC13	283
ATP2B2	0
MIR378B	0
MIR885	0
LINC00606	0
SLC6A11	0
SLC6A1	0
SLC6A1-AS1	0
LOC101927467	0
HRH1	0
LOC102723663	0
ATG7	246
VGLL4	191
TAMM41	0
LOC101929530	0
SYN2	0
TIMP4	130
PPARG	0
TSEN2	0
C3orf83	9
MKRN2	13
RAF1	56
TMEM40	1
CAND2	0
RPL32	420
SNORA7A	0
IQSEC1	90
NUP210	92
HDAC11-AS1	0
HDAC11	0
FBLN2	0
LOC100293612	0
LINC00620	0
WNT7A	0
FGD5P1	0
TPRXL	0
CHCHD4	0
TMEM43	263
XPC	2
LSM3	32
RP11-536I6.1	0
SLC6A6	58
GRIP2	4
CCDC174	26
C3orf20	0
RP11-95M5.1	0
FGD5	94
FGD5-AS1	113
NR2C2	10
MRPS25	100
ZFYVE20	17
COL6A4P1	0
CAPN7	113
SH3BP5-AS1	132
SH3BP5	123
METTL6	11
EAF1	66
COLQ	0
MIR4270	0
HACL1	4
BTD	66
ANKRD28	22
MIR3134	0
LOC101927647	0
MIR563	0
LOC101927674	0
LOC101927725	0
GALNT15	0
DPH3	196
OXNAD1	0
RFTN1	0
LINC00690	2
DAZL	0
PLCL2	0
MIR3714	0
TBC1D5	24
LOC339862	0
SATB1	9
LOC101929587	0
LOC101927777	0
LOC101927805	0
KCNH8	0
MIR4791	0
EFHB	0
RAB5A	128
PP2D1	2
KAT2B	0
MIR3135A	0
SGOL1	0
SGOL1-AS1	0
AC107622.1	0
VENTXP7	0
ZNF385D	0
UBE2E2-AS1	0
UBE2E2	11
UBE2E1	0
NKIRAS1	0
RPL15	413
NR1D2	142
LINC00691	1
THRB	69
LOC101927854	0
THRB-AS1	0
MIR4792	0
LOC101927874	0
RARB	0
TOP2B	206
MIR4442	0
NGLY1	0
OXSM	0
LINC00692	0
LRRC3B	0
NEK10	57
SLC4A7	172
EOMES	0
LOC100996624	0
CMC1	34
AZI2	52
ZCWPW2	0
LINC00693	0
LOC100652807	0
RBMS3-AS3	0
RBMS3	0
RBMS3-AS2	0
LOC101927995	0
AC116035.1	0
TGFBR2	134
GADL1	0
STT3B	253
OSBPL10	11
OSBPL10-AS1	0
ZNF860	0
LOC101928056	0
GPD1L	28
CMTM8	56
CMTM7	36
CMTM6	568
MIR548AY	0
DYNC1LI1	135
CNOT10	18
YPLR6490	0
TRIM71	0
CCR4	0
GLB1	195
TMPPE	0
CRTAP	1
SUSD5	0
FBXL2	2
UBP1	37
CLASP2	72
PDCD6IP	170
LOC101928114	0
LOC102724048	0
LOC101928135	0
ARPP21	0
MIR128-2	0
STAC	0
DCLK3	0
TRANK1	9
EPM2AIP1	198
MLH1	0
LRRFIP2	91
GOLGA4	384
C3orf35	0
ITGA9	0
LOC101928153	0
CTDSPL	39
MIR26A1	0
VILL	0
PLCD1	1
DLEC1	2
ACAA1	69
MYD88	25
LOC101928234	0
OXSR1	68
SLC22A13	0
SLC22A14	0
XYLB	22
ACVR2B-AS1	0
ACVR2B	0
EXOG	0
SCN5A	0
SCN10A	0
SCN11A	0
WDR48	40
GORASP1	81
TTC21A	1
MIR6822	0
CSRNP1	17
LOC101928263	0
XIRP1	0
DSTNP4	1
LOC102724104	0
CX3CR1	0
CCR8	0
SLC25A38	0
RPSA	276
SNORA6	0
SNORA62	0
MOBP	4
MYRIP	0
EIF1B-AS1	0
EIF1B	36
ENTPD3	0
ENTPD3-AS1	0
RPL14	170
ZNF619	1
ZNF620	0
ZNF621	55
CTNNB1	194
ULK4	0
TRAK1	153
CCK	0
LYZL4	0
VIPR1	0
SEC22C	68
SS18L2	0
NKTR	171
LOC101928323	33
ZBTB47	0
KLHL40	0
HHATL	0
CCDC13	3
CCDC13-AS1	0
LOC729083	1
HIGD1A	129
ACKR2	0
CYP8B1	0
ZNF662	1
KRBOX1	0
FAM198A	5
POMGNT2	8
LOC102723588	0
SNRK	109
SNRK-AS1	35
ANO10	13
ABHD5	115
LOC101928458	0
MIR138-1	0
TOPAZ1	0
TCAIM	0
LOC102724231	0
LOC100506319	0
ZNF445	8
LOC101928529	0
ZNF852	0
ZKSCAN7	0
ZNF660	0
ZNF197	32
ZNF35	4
LOC101928592	0
ZNF502	0
ZNF501	0
KIAA1143	35
KIF15	0
MIR564	2
TMEM42	66
TGM4	0
ZDHHC3	244
EXOSC7	0
CLEC3B	0
CDCP1	112
LOC101928636	0
TMEM158	0
LARS2	47
LARS2-AS1	0
LIMD1	0
LIMD1-AS1	0
TRNAR11	0
SACM1L	18
SLC6A20	0
LZTFL1	205
CCR9	0
FYCO1	22
CXCR6	0
XCR1	0
CCR1	0
CCR3	0
CCR2	0
LOC102724297	0
CCR5	0
CCRL2	0
LTF	18691
LOC102724305	0
RTP3	0
LRRC2	0
LRRC2-AS1	0
TDGF1	0
LOC100132146	0
ALS2CL	75
TMIE	0
PRSS50	0
PRSS46	0
PRSS45	0
PRSS44	0
PRSS42	0
MYL3	0
PTH1R	0
CCDC12	154
NBEAL2	65
NRADDP	0
SETD2	165
KIF9-AS1	12
KIF9	73
KLHL18	74
PTPN23	32
SCAP	98
ELP6	0
CSPG5	0
SMARCC1	422
DHX30	71
MIR1226	0
MAP4	497
CDC25A	0
MIR4443	0
CAMP	0
ZNF589	1
NME6	35
LOC101060195	0
SPINK8	0
MIR2115	0
FBXW12	0
PLXNB1	196
CCDC51	0
TMA7	50
ATRIP	27
TREX1	201
SHISA5	98
PFKFB4	0
MIR6823	0
UCN2	0
COL7A1	32
MIR711	0
UQCRC1	315
TMEM89	0
SLC26A6	0
MIR6824	0
CELSR3	103
MIR4793	0
LOC102724368	0
NCKIPSD	0
IP6K2	74
PRKAR2A	297
PRKAR2A-AS1	0
SLC25A20	0
ARIH2OS	21
ARIH2	289
LOC101928838	0
P4HTM	272
LOC101928814	0
WDR6	338
DALRD3	226
MIR425	0
NDUFAF3	33
MIR191	0
IMPDH2	174
QRICH1	58
QARS	281
MIR6890	2
USP19	4
LAMB2	330
LAMB2P1	0
CCDC71	29
KLHDC8B	21
C3orf84	0
CCDC36	5
C3orf62	7
MIR4271	0
USP4	62
LOC102724426	0
GPX1	302
RHOA	846
TCTA	110
AMT	39
NICN1	0
DAG1	155
BSN-AS2	0
BSN	88
APEH	158
MST1	8
RNF123	42
AMIGO3	0
GMPPB	49
IP6K1	75
CDHR4	36
FAM212A	0
UBA7	47
MIR5193	5
TRAIP	0
CAMKV	0
MST1R	223
LOC102724438	3
MON1A	0
RBM6	79
RBM5	23
RBM5-AS1	1
SEMA3F	2
MIR566	0
GNAT1	0
SLC38A3	0
GNAI2	161
MIR5787	0
SEMA3B-AS1	0
SEMA3B	345
MIR6872	0
LSMEM2	65
IFRD2	212
HYAL3	0
NAT6	18
HYAL1	8
HYAL2	95
TUSC2	18
RASSF1	72
RASSF1-AS1	0
ZMYND10	10
NPRL2	15
CYB561D2	245
TMEM115	8
CACNA2D2	36
LOC101928965	15
C3orf18	1
HEMK1	5
CISH	62
MAPKAPK3	166
MIR4787	0
DOCK3	0
MANF	176
RBM15B	33
VPRBP	67
LOC102723610	0
RAD54L2	62
LOC102724535	38
TEX264	12
GRM2	0
IQCF6	0
IQCF4	0
IQCF3	0
IQCF2	0
IQCF5-AS1	0
IQCF5	0
IQCF1	0
RRP9	0
PARP3	69
GPR62	0
PCBP4	153
ABHD14B	11
ABHD14A	0
ABHD14A-ACY1	26
ACY1	28
RPL29	336
LOC101929702	0
DUSP7	0
LINC00696	0
POC1A	0
ALAS1	48
TLR9	0
TWF2	0
LOC101929054	0
PPM1M	15
WDR82	46
MIRLET7G	0
GLYCTK	0
MIR135A1	0
DNAH1	3
BAP1	182
PHF7	0
SEMA3G	0
TNNC1	0
NISCH	9
STAB1	3
NT5DC2	80
SMIM4	14
PBRM1	73
GNL3	61
SNORD19	0
SNORD19B	0
SNORD69	0
GLT8D1	17
SPCS1	336
NEK4	0
ITIH1	0
ITIH3	0
ITIH4	23
MUSTN1	24
TMEM110-MUSTN1	17
TMEM110	1
MIR8064	0
SFMBT1	14
LOC102723651	0
RFT1	15
PRKCD	61
TKT	333
LOC101929119	5
DCP1A	55
CACNA1D	54
LOC101929138	0
CHDH	137
IL17RB	154
ACTR8	13
SELK	119
CACNA2D3	0
ESRG	0
CACNA2D3-AS1	0
LRTM1	0
WNT5A	7
LOC102724616	0
ERC2	0
ERC2-IT1	0
MIR3938	0
CCDC66	15
FAM208A	52
ARHGEF3	58
ARHGEF3-AS1	0
SPATA12	0
IL17RD	1
HESX1	8
APPL1	136
ASB14	0
DNAH12	0
PDE12	8
LOC102724626	0
ARF4	638
DENND6A	73
LOC101929159	0
SLMAP	160
FLNB	288
DNASE1L3	0
ABHD6	0
RPP14	27
PXK	133
PDHB	123
LOC101929223	0
KCTD6	47
ACOX2	0
FAM107A	0
FAM3D	0
C3orf67	0
RP11-147N17.1	0
FHIT	6
LOC102724718	0
PTPRG	46
LOC101929296	0
PTPRG-AS1	0
C3orf14	51
FEZF2	0
CADPS	0
LINC00698	0
SYNPR	0
SYNPR-AS1	0
SNTN	0
C3orf49	0
THOC7	19
THOC7-AS1	0
ATXN7	60
PSMD6-AS2	0
PSMD6	92
PRICKLE2-AS1	0
LINC00994	0
PRICKLE2	0
PRICKLE2-AS2	0
PRICKLE2-AS3	0
LOC101929316	0
ADAMTS9	5
RP11-14D22.5	0
ADAMTS9-AS2	0
LOC102724763	0
MAGI1	59
MAGI1-IT1	0
MAGI1-AS1	0
LOC101929433	0
SLC25A26	71
LRIG1	319
KBTBD8	0
MIR4272	0
SUCLG2	39
RP11-81N13.1	0
FAM19A1	0
LOC102724799	0
FAM19A4	0
EOGT	2
TMF1	238
MIR3136	0
UBA3	43
ARL6IP5	273
LMOD3	0
FRMD4B	8
MITF	184
RP11-460N16.1	0
FOXP1	533
MIR1284	0
EIF4E3	57
GPR27	4
PROK2	2
LINC00877	0
LINC00870	0
RYBP	33
LOC102724817	0
LOC101927225	0
SHQ1	31
LOC102724840	0
GXYLT2	0
PPP4R2	33
EBLN2	1
PDZRN3	1
LOC101927321	0
LOC101927296	0
LOC101927249	0
LOC101927346	0
CNTN3	0
MIR4444-2	0
FAM86DP	0
LOC102724914	0
MIR1324	0
FRG2C	0
LOC100996350	0
LINC00960	0
ZNF717	0
MIR4273	0
ROBO2	88
LOC102724949	0
ROBO1	12
LOC101927374	0
MIR3923	0
LOC728290	0
LOC102723326	0
GBE1	15
LOC101927439	0
LINC00971	6
CADM2	0
MIR5688	0
CADM2-AS2	0
CADM2-AS1	0
LOC102723364	0
